sequence;Service_Level;Inquiry_type;piority;Time_opened;Time_closed;Duration
8067;Urgente;Queja;baja;2023-07-25 05:09:18.922933;2023-07-25 05:10:46.952448;0 days 00:01:28.029515
8068;Urgente;Falla;baja;2023-07-25 05:28:44.339899;2023-07-25 05:29:49.504188;0 days 00:01:05.164289
8069;Urgente;Informacion;media;2023-07-25 05:29:19.934453;2023-07-25 05:30:16.569147;0 days 00:00:56.634694
8070;Estandar;Queja;baja;2023-07-25 05:30:18.763767;2023-07-25 05:32:00.447811;0 days 00:01:41.684044
8071;Estandar;Queja;alta;2023-07-25 05:46:05.600891;2023-07-25 05:47:00.130051;0 days 00:00:54.529160
8072;Estandar;Queja;alta;2023-07-25 05:49:28.207960;2023-07-25 05:53:17.519983;0 days 00:03:49.312023
8073;Urgente;Informacion;alta;2023-07-25 05:50:09.882501;2023-07-25 05:55:47.381296;0 days 00:05:37.498795
8074;Urgente;Queja;media;2023-07-25 05:52:52.261885;2023-07-25 05:56:33.203154;0 days 00:03:40.941269
8075;Urgente;Queja;media;2023-07-25 05:59:42.026005;2023-07-25 06:04:29.101821;0 days 00:04:47.075816
8076;Normal;Falla;media;2023-07-25 06:02:58.761075;2023-07-25 06:04:17.006672;0 days 00:01:18.245597
8077;Normal;Queja;media;2023-07-25 06:06:47.257263;2023-07-25 06:10:13.085993;0 days 00:03:25.828730
8078;Normal;Falla;media;2023-07-25 06:08:34.103602;2023-07-25 06:14:31.753621;0 days 00:05:57.650019
8079;Urgente;Facturacion;baja;2023-07-25 06:08:55.204879;2023-07-25 06:12:02.899726;0 days 00:03:07.694847
8080;Normal;Informacion;media;2023-07-25 06:11:42.221635;2023-07-25 06:15:45.453704;0 days 00:04:03.232069
8081;Estandar;Queja;alta;2023-07-25 06:16:12.807375;2023-07-25 06:19:59.585803;0 days 00:03:46.778428
8082;Estandar;Falla;alta;2023-07-25 06:20:12.467103;2023-07-25 06:24:22.311164;0 days 00:04:09.844061
8083;Estandar;Facturacion;baja;2023-07-25 06:39:44.366070;2023-07-25 06:41:44.652382;0 days 00:02:00.286312
8084;Urgente;Informacion;media;2023-07-25 06:42:30.637621;2023-07-25 06:42:31.900196;0 days 00:00:01.262575
8085;Estandar;Facturacion;alta;2023-07-25 06:47:58.961733;2023-07-25 06:51:24.957547;0 days 00:03:25.995814
8086;Urgente;Queja;media;2023-07-25 06:53:51.672224;2023-07-25 06:53:55.991028;0 days 00:00:04.318804
8087;Estandar;Informacion;alta;2023-07-25 07:05:58.760231;2023-07-25 07:08:08.030928;0 days 00:02:09.270697
8088;Estandar;Facturacion;alta;2023-07-25 07:09:37.463724;2023-07-25 07:10:19.868230;0 days 00:00:42.404506
8089;Normal;Informacion;media;2023-07-25 07:11:28.572044;2023-07-25 07:16:15.424494;0 days 00:04:46.852450
8090;Estandar;Falla;media;2023-07-25 07:17:28.237951;2023-07-25 07:20:00.569619;0 days 00:02:32.331668
8091;Normal;Falla;media;2023-07-25 07:22:20.687835;2023-07-25 07:26:21.092384;0 days 00:04:00.404549
8092;Normal;Informacion;baja;2023-07-25 07:22:43.967947;2023-07-25 07:27:33.632427;0 days 00:04:49.664480
8093;Estandar;Facturacion;baja;2023-07-25 07:29:42.545649;2023-07-25 07:31:00.953131;0 days 00:01:18.407482
8094;Estandar;Informacion;baja;2023-07-25 07:37:37.472993;2023-07-25 07:41:29.925976;0 days 00:03:52.452983
8095;Normal;Informacion;alta;2023-07-25 07:40:01.683265;2023-07-25 07:43:42.994558;0 days 00:03:41.311293
8096;Normal;Falla;alta;2023-07-25 07:44:53.725439;2023-07-25 07:46:25.651280;0 days 00:01:31.925841
8097;Estandar;Informacion;baja;2023-07-25 07:46:13.051046;2023-07-25 07:48:53.232318;0 days 00:02:40.181272
8098;Estandar;Queja;media;2023-07-25 07:46:59.251683;2023-07-25 07:50:19.845811;0 days 00:03:20.594128
8099;Normal;Falla;baja;2023-07-25 07:49:11.632993;2023-07-25 07:49:44.095569;0 days 00:00:32.462576
8100;Urgente;Facturacion;baja;2023-07-25 07:53:50.607234;2023-07-25 07:58:30.524105;0 days 00:04:39.916871
8101;Urgente;Queja;baja;2023-07-25 07:54:49.379759;2023-07-25 07:58:51.118051;0 days 00:04:01.738292
8102;Estandar;Queja;media;2023-07-25 07:58:38.825363;2023-07-25 07:59:05.223771;0 days 00:00:26.398408
8103;Estandar;Queja;baja;2023-07-25 07:59:53.269177;2023-07-25 08:02:01.170518;0 days 00:02:07.901341
8104;Urgente;Queja;alta;2023-07-25 08:00:17.526144;2023-07-25 08:01:32.148134;0 days 00:01:14.621990
8105;Urgente;Falla;media;2023-07-25 08:00:42.749734;2023-07-25 08:04:09.965499;0 days 00:03:27.215765
8106;Normal;Informacion;media;2023-07-25 08:06:33.306337;2023-07-25 08:08:41.404268;0 days 00:02:08.097931
8107;Urgente;Falla;alta;2023-07-25 08:11:53.091540;2023-07-25 08:14:46.817443;0 days 00:02:53.725903
8108;Normal;Queja;baja;2023-07-25 08:12:12.502397;2023-07-25 08:12:50.791072;0 days 00:00:38.288675
8109;Estandar;Falla;media;2023-07-25 08:22:38.749349;2023-07-25 08:24:14.865281;0 days 00:01:36.115932
8110;Urgente;Informacion;alta;2023-07-25 08:40:21.258326;2023-07-25 08:44:44.788617;0 days 00:04:23.530291
8111;Normal;Facturacion;alta;2023-07-25 08:42:54.964736;2023-07-25 08:48:13.604440;0 days 00:05:18.639704
8112;Urgente;Informacion;media;2023-07-25 08:54:19.937049;2023-07-25 08:57:09.618456;0 days 00:02:49.681407
8113;Estandar;Informacion;media;2023-07-25 08:55:28.466606;2023-07-25 08:57:33.933966;0 days 00:02:05.467360
8114;Estandar;Informacion;alta;2023-07-25 09:09:56.288127;2023-07-25 09:11:58.289759;0 days 00:02:02.001632
8115;Normal;Queja;baja;2023-07-25 09:17:18.349163;2023-07-25 09:18:13.884864;0 days 00:00:55.535701
8116;Urgente;Queja;baja;2023-07-25 09:19:34.133614;2023-07-25 09:21:12.821407;0 days 00:01:38.687793
8117;Normal;Falla;baja;2023-07-25 09:26:09.143391;2023-07-25 09:26:47.156895;0 days 00:00:38.013504
8118;Urgente;Facturacion;alta;2023-07-25 09:29:34.665157;2023-07-25 09:33:15.035425;0 days 00:03:40.370268
8119;Estandar;Queja;baja;2023-07-25 09:41:09.074998;2023-07-25 09:43:20.933594;0 days 00:02:11.858596
8120;Urgente;Falla;media;2023-07-25 09:45:18.521840;2023-07-25 09:47:47.204811;0 days 00:02:28.682971
8121;Estandar;Queja;alta;2023-07-25 09:53:30.349150;2023-07-25 09:53:36.641154;0 days 00:00:06.292004
8122;Normal;Queja;media;2023-07-25 10:01:10.548219;2023-07-25 10:03:33.961412;0 days 00:02:23.413193
8123;Estandar;Facturacion;alta;2023-07-25 10:03:57.904864;2023-07-25 10:06:15.479889;0 days 00:02:17.575025
8124;Estandar;Falla;baja;2023-07-25 10:07:22.676170;2023-07-25 10:07:26.930411;0 days 00:00:04.254241
8125;Normal;Informacion;baja;2023-07-25 10:08:59.442059;2023-07-25 10:09:14.614205;0 days 00:00:15.172146
8126;Normal;Facturacion;alta;2023-07-25 10:12:31.700084;2023-07-25 10:17:16.463820;0 days 00:04:44.763736
8127;Estandar;Queja;baja;2023-07-25 10:14:37.234365;2023-07-25 10:16:27.227378;0 days 00:01:49.993013
8128;Estandar;Falla;baja;2023-07-25 10:26:57.383966;2023-07-25 10:32:14.988693;0 days 00:05:17.604727
8129;Urgente;Facturacion;media;2023-07-25 10:27:59.802556;2023-07-25 10:31:28.127358;0 days 00:03:28.324802
8130;Estandar;Informacion;alta;2023-07-25 10:30:08.310398;2023-07-25 10:31:42.963854;0 days 00:01:34.653456
8131;Normal;Falla;baja;2023-07-25 10:31:00.525900;2023-07-25 10:33:14.639787;0 days 00:02:14.113887
8132;Urgente;Queja;baja;2023-07-25 10:34:56.817143;2023-07-25 10:38:25.471054;0 days 00:03:28.653911
8133;Estandar;Queja;media;2023-07-25 10:35:06.959501;2023-07-25 10:38:44.064076;0 days 00:03:37.104575
8134;Normal;Falla;baja;2023-07-25 10:46:35.340147;2023-07-25 10:49:26.350191;0 days 00:02:51.010044
8135;Urgente;Falla;alta;2023-07-25 10:47:58.418480;2023-07-25 10:53:45.412618;0 days 00:05:46.994138
8136;Urgente;Falla;media;2023-07-25 10:48:47.946480;2023-07-25 10:52:19.546917;0 days 00:03:31.600437
8137;Normal;Informacion;media;2023-07-25 10:54:14.796528;2023-07-25 10:59:18.015205;0 days 00:05:03.218677
8138;Urgente;Queja;alta;2023-07-25 10:57:35.046118;2023-07-25 11:01:35.131497;0 days 00:04:00.085379
8139;Urgente;Falla;baja;2023-07-25 10:58:27.111252;2023-07-25 11:02:39.166540;0 days 00:04:12.055288
8140;Urgente;Queja;media;2023-07-25 11:02:32.149657;2023-07-25 11:07:27.467087;0 days 00:04:55.317430
8141;Normal;Falla;alta;2023-07-25 11:02:46.013349;2023-07-25 11:04:17.160429;0 days 00:01:31.147080
8142;Normal;Falla;baja;2023-07-25 11:03:06.093891;2023-07-25 11:04:54.424811;0 days 00:01:48.330920
8143;Urgente;Falla;baja;2023-07-25 11:09:35.292652;2023-07-25 11:10:45.370038;0 days 00:01:10.077386
8144;Urgente;Falla;baja;2023-07-25 11:11:25.997790;2023-07-25 11:17:14.943760;0 days 00:05:48.945970
8145;Normal;Falla;media;2023-07-25 11:20:28.114689;2023-07-25 11:22:11.167199;0 days 00:01:43.052510
8146;Normal;Informacion;alta;2023-07-25 11:27:04.687901;2023-07-25 11:32:05.417374;0 days 00:05:00.729473
8147;Urgente;Queja;baja;2023-07-25 11:39:27.234672;2023-07-25 11:41:17.526873;0 days 00:01:50.292201
8148;Urgente;Queja;baja;2023-07-25 11:42:07.028287;2023-07-25 11:45:35.683012;0 days 00:03:28.654725
8149;Estandar;Falla;alta;2023-07-25 11:45:48.580456;2023-07-25 11:49:44.569653;0 days 00:03:55.989197
8150;Urgente;Falla;alta;2023-07-25 11:51:04.976898;2023-07-25 11:57:04.417540;0 days 00:05:59.440642
8151;Estandar;Informacion;alta;2023-07-25 11:54:13.791486;2023-07-25 11:56:40.492199;0 days 00:02:26.700713
8152;Estandar;Queja;baja;2023-07-25 11:55:10.622313;2023-07-25 11:55:14.445237;0 days 00:00:03.822924
8153;Urgente;Informacion;media;2023-07-25 11:55:42.207644;2023-07-25 11:57:39.495543;0 days 00:01:57.287899
8154;Urgente;Facturacion;alta;2023-07-25 11:57:28.846711;2023-07-25 12:03:20.851945;0 days 00:05:52.005234
8155;Urgente;Informacion;baja;2023-07-25 11:57:31.060918;2023-07-25 11:57:39.615510;0 days 00:00:08.554592
8156;Urgente;Facturacion;alta;2023-07-25 12:00:31.292203;2023-07-25 12:05:31.456002;0 days 00:05:00.163799
8157;Urgente;Informacion;baja;2023-07-25 12:05:50.843589;2023-07-25 12:11:16.441473;0 days 00:05:25.597884
8158;Normal;Falla;alta;2023-07-25 12:10:06.341423;2023-07-25 12:12:45.064315;0 days 00:02:38.722892
8159;Normal;Falla;media;2023-07-25 12:16:07.106155;2023-07-25 12:20:03.850289;0 days 00:03:56.744134
8160;Normal;Falla;media;2023-07-25 12:24:10.878289;2023-07-25 12:26:52.378722;0 days 00:02:41.500433
8161;Urgente;Falla;media;2023-07-25 12:25:34.838148;2023-07-25 12:28:17.428918;0 days 00:02:42.590770
8162;Estandar;Facturacion;baja;2023-07-25 12:27:06.726038;2023-07-25 12:27:31.888619;0 days 00:00:25.162581
8163;Estandar;Queja;media;2023-07-25 12:33:02.212682;2023-07-25 12:36:59.921923;0 days 00:03:57.709241
8164;Urgente;Queja;media;2023-07-25 12:33:12.217854;2023-07-25 12:35:32.008065;0 days 00:02:19.790211
8165;Urgente;Falla;baja;2023-07-25 12:33:40.038027;2023-07-25 12:36:58.450656;0 days 00:03:18.412629
8166;Estandar;Falla;baja;2023-07-25 12:33:49.141523;2023-07-25 12:36:57.744167;0 days 00:03:08.602644
8167;Urgente;Falla;media;2023-07-25 12:44:36.616309;2023-07-25 12:49:52.195094;0 days 00:05:15.578785
8168;Urgente;Facturacion;baja;2023-07-25 12:50:57.980413;2023-07-25 12:53:23.056957;0 days 00:02:25.076544
8169;Urgente;Facturacion;baja;2023-07-25 12:52:06.965050;2023-07-25 12:57:55.447446;0 days 00:05:48.482396
8170;Normal;Facturacion;alta;2023-07-25 12:52:12.407424;2023-07-25 12:57:21.142175;0 days 00:05:08.734751
8171;Urgente;Queja;baja;2023-07-25 12:52:45.027598;2023-07-25 12:58:00.729100;0 days 00:05:15.701502
8172;Normal;Facturacion;alta;2023-07-25 13:00:15.564226;2023-07-25 13:03:24.900291;0 days 00:03:09.336065
8173;Normal;Informacion;baja;2023-07-25 13:01:41.967959;2023-07-25 13:06:17.952697;0 days 00:04:35.984738
8174;Estandar;Informacion;alta;2023-07-25 13:07:51.047954;2023-07-25 13:10:13.423463;0 days 00:02:22.375509
8175;Urgente;Falla;media;2023-07-25 13:07:52.969073;2023-07-25 13:13:15.238193;0 days 00:05:22.269120
8176;Urgente;Falla;baja;2023-07-25 13:13:42.955631;2023-07-25 13:15:24.738600;0 days 00:01:41.782969
8177;Estandar;Falla;media;2023-07-25 13:14:12.770084;2023-07-25 13:17:39.605568;0 days 00:03:26.835484
8178;Estandar;Queja;alta;2023-07-25 13:21:22.251096;2023-07-25 13:25:33.398709;0 days 00:04:11.147613
8179;Urgente;Facturacion;media;2023-07-25 13:32:59.850768;2023-07-25 13:38:04.308285;0 days 00:05:04.457517
8180;Estandar;Falla;alta;2023-07-25 13:38:34.186215;2023-07-25 13:41:32.348274;0 days 00:02:58.162059
8181;Urgente;Facturacion;baja;2023-07-25 13:39:46.616299;2023-07-25 13:42:41.817178;0 days 00:02:55.200879
8182;Normal;Informacion;alta;2023-07-25 13:43:16.925095;2023-07-25 13:47:07.448270;0 days 00:03:50.523175
8183;Estandar;Informacion;media;2023-07-25 13:43:46.393898;2023-07-25 13:48:24.995428;0 days 00:04:38.601530
8184;Normal;Queja;baja;2023-07-25 13:43:54.324913;2023-07-25 13:45:33.802607;0 days 00:01:39.477694
8185;Normal;Facturacion;media;2023-07-25 13:53:06.825603;2023-07-25 13:56:48.379530;0 days 00:03:41.553927
8186;Estandar;Falla;baja;2023-07-25 13:57:59.213477;2023-07-25 14:00:56.687720;0 days 00:02:57.474243
8187;Normal;Falla;alta;2023-07-25 14:00:49.610186;2023-07-25 14:02:53.334009;0 days 00:02:03.723823
8188;Normal;Facturacion;alta;2023-07-25 14:00:57.819874;2023-07-25 14:04:19.197457;0 days 00:03:21.377583
8189;Estandar;Facturacion;alta;2023-07-25 14:11:32.526177;2023-07-25 14:13:01.319182;0 days 00:01:28.793005
8190;Urgente;Informacion;media;2023-07-25 14:18:40.955453;2023-07-25 14:20:21.973520;0 days 00:01:41.018067
8191;Estandar;Queja;media;2023-07-25 14:19:13.282134;2023-07-25 14:23:27.589559;0 days 00:04:14.307425
8192;Normal;Queja;alta;2023-07-25 14:19:41.914520;2023-07-25 14:22:11.565233;0 days 00:02:29.650713
8193;Estandar;Informacion;baja;2023-07-25 14:25:48.322787;2023-07-25 14:31:32.195341;0 days 00:05:43.872554
8194;Estandar;Falla;media;2023-07-25 14:30:13.424131;2023-07-25 14:30:34.329797;0 days 00:00:20.905666
8195;Normal;Queja;baja;2023-07-25 14:33:33.344546;2023-07-25 14:34:40.855759;0 days 00:01:07.511213
8196;Urgente;Falla;media;2023-07-25 14:35:50.969814;2023-07-25 14:41:32.157704;0 days 00:05:41.187890
8197;Urgente;Falla;alta;2023-07-25 14:36:04.621259;2023-07-25 14:36:34.699143;0 days 00:00:30.077884
8198;Estandar;Informacion;alta;2023-07-25 14:36:59.142973;2023-07-25 14:40:10.782173;0 days 00:03:11.639200
8199;Urgente;Facturacion;media;2023-07-25 14:40:59.570973;2023-07-25 14:42:04.314363;0 days 00:01:04.743390
8200;Estandar;Facturacion;baja;2023-07-25 14:42:30.824823;2023-07-25 14:44:57.517653;0 days 00:02:26.692830
8201;Urgente;Queja;baja;2023-07-25 14:48:10.822721;2023-07-25 14:49:58.921408;0 days 00:01:48.098687
8202;Normal;Informacion;baja;2023-07-25 14:50:52.883102;2023-07-25 14:56:23.931641;0 days 00:05:31.048539
8203;Normal;Facturacion;media;2023-07-25 14:51:45.482597;2023-07-25 14:53:39.198773;0 days 00:01:53.716176
8204;Estandar;Informacion;media;2023-07-25 14:52:00.082688;2023-07-25 14:57:47.595104;0 days 00:05:47.512416
8205;Normal;Facturacion;media;2023-07-25 14:53:43.317292;2023-07-25 14:56:14.095869;0 days 00:02:30.778577
8206;Estandar;Queja;alta;2023-07-25 15:04:55.032123;2023-07-25 15:07:39.783329;0 days 00:02:44.751206
8207;Normal;Informacion;baja;2023-07-25 15:08:05.579936;2023-07-25 15:11:16.916804;0 days 00:03:11.336868
8208;Normal;Queja;media;2023-07-25 15:13:20.392921;2023-07-25 15:17:31.592676;0 days 00:04:11.199755
8209;Estandar;Informacion;alta;2023-07-25 15:15:31.629678;2023-07-25 15:15:48.105961;0 days 00:00:16.476283
8210;Urgente;Facturacion;baja;2023-07-25 15:17:08.711239;2023-07-25 15:18:18.495414;0 days 00:01:09.784175
8211;Normal;Informacion;alta;2023-07-25 15:22:49.766598;2023-07-25 15:26:08.463575;0 days 00:03:18.696977
8212;Urgente;Facturacion;alta;2023-07-25 15:29:10.075800;2023-07-25 15:34:29.867388;0 days 00:05:19.791588
8213;Normal;Falla;baja;2023-07-25 15:31:12.375587;2023-07-25 15:32:39.122933;0 days 00:01:26.747346
8214;Normal;Facturacion;baja;2023-07-25 15:32:37.032971;2023-07-25 15:36:05.850488;0 days 00:03:28.817517
8215;Urgente;Informacion;alta;2023-07-25 15:36:11.917242;2023-07-25 15:36:57.743591;0 days 00:00:45.826349
8216;Normal;Falla;media;2023-07-25 15:44:50.551825;2023-07-25 15:49:12.851944;0 days 00:04:22.300119
8217;Estandar;Informacion;media;2023-07-25 15:46:49.850486;2023-07-25 15:47:49.960667;0 days 00:01:00.110181
8218;Estandar;Facturacion;media;2023-07-25 15:49:48.561361;2023-07-25 15:53:16.206644;0 days 00:03:27.645283
8219;Normal;Falla;media;2023-07-25 15:51:48.361415;2023-07-25 15:55:56.231874;0 days 00:04:07.870459
8220;Normal;Falla;alta;2023-07-25 15:56:39.527846;2023-07-25 16:01:27.784187;0 days 00:04:48.256341
8221;Urgente;Falla;media;2023-07-25 16:01:43.888375;2023-07-25 16:03:12.267748;0 days 00:01:28.379373
8222;Urgente;Facturacion;alta;2023-07-25 16:08:44.004831;2023-07-25 16:09:08.502491;0 days 00:00:24.497660
8223;Normal;Falla;baja;2023-07-25 16:11:40.239904;2023-07-25 16:14:52.828964;0 days 00:03:12.589060
8224;Normal;Queja;alta;2023-07-25 16:17:46.175379;2023-07-25 16:18:22.225012;0 days 00:00:36.049633
8225;Normal;Informacion;alta;2023-07-25 16:18:19.331803;2023-07-25 16:20:37.761421;0 days 00:02:18.429618
8226;Urgente;Falla;media;2023-07-25 16:21:48.957473;2023-07-25 16:25:48.972006;0 days 00:04:00.014533
8227;Urgente;Facturacion;alta;2023-07-25 16:27:04.363114;2023-07-25 16:32:14.222079;0 days 00:05:09.858965
8228;Urgente;Informacion;media;2023-07-25 16:27:21.517288;2023-07-25 16:28:34.876063;0 days 00:01:13.358775
8229;Urgente;Falla;alta;2023-07-25 16:27:38.781779;2023-07-25 16:32:57.083130;0 days 00:05:18.301351
8230;Estandar;Falla;alta;2023-07-25 16:31:27.229498;2023-07-25 16:36:24.793756;0 days 00:04:57.564258
8231;Normal;Facturacion;media;2023-07-25 16:42:54.966643;2023-07-25 16:42:57.490204;0 days 00:00:02.523561
8232;Normal;Falla;baja;2023-07-25 16:56:25.550543;2023-07-25 16:56:28.275419;0 days 00:00:02.724876
8233;Estandar;Facturacion;alta;2023-07-25 16:58:24.526895;2023-07-25 17:03:08.487634;0 days 00:04:43.960739
8234;Normal;Informacion;alta;2023-07-25 17:09:18.318620;2023-07-25 17:13:38.498954;0 days 00:04:20.180334
8235;Normal;Informacion;alta;2023-07-25 17:10:34.234876;2023-07-25 17:11:10.426588;0 days 00:00:36.191712
8236;Normal;Informacion;media;2023-07-25 17:13:00.234368;2023-07-25 17:16:07.282623;0 days 00:03:07.048255
8237;Normal;Facturacion;alta;2023-07-25 17:20:35.090747;2023-07-25 17:25:42.736597;0 days 00:05:07.645850
8238;Estandar;Facturacion;alta;2023-07-25 17:21:05.358730;2023-07-25 17:21:30.381940;0 days 00:00:25.023210
8239;Normal;Facturacion;baja;2023-07-25 17:21:17.889033;2023-07-25 17:23:46.283343;0 days 00:02:28.394310
8240;Normal;Informacion;alta;2023-07-25 17:23:15.258278;2023-07-25 17:27:19.173152;0 days 00:04:03.914874
8241;Urgente;Facturacion;media;2023-07-25 17:24:32.448412;2023-07-25 17:28:40.281247;0 days 00:04:07.832835
8242;Urgente;Facturacion;baja;2023-07-25 17:27:48.239333;2023-07-25 17:32:01.146551;0 days 00:04:12.907218
8243;Normal;Falla;alta;2023-07-25 17:29:19.357359;2023-07-25 17:29:24.070657;0 days 00:00:04.713298
8244;Estandar;Falla;alta;2023-07-25 17:30:03.507659;2023-07-25 17:30:25.625883;0 days 00:00:22.118224
8245;Estandar;Informacion;baja;2023-07-25 17:31:09.419410;2023-07-25 17:31:13.149567;0 days 00:00:03.730157
8246;Urgente;Informacion;baja;2023-07-25 17:37:19.319866;2023-07-25 17:38:08.748781;0 days 00:00:49.428915
8247;Estandar;Informacion;media;2023-07-25 17:41:40.655894;2023-07-25 17:42:53.496944;0 days 00:01:12.841050
8248;Estandar;Queja;media;2023-07-25 17:52:55.630383;2023-07-25 17:57:49.436325;0 days 00:04:53.805942
8249;Urgente;Falla;alta;2023-07-25 17:53:43.575280;2023-07-25 17:53:50.998868;0 days 00:00:07.423588
8250;Normal;Queja;baja;2023-07-25 17:57:08.507165;2023-07-25 18:00:11.342963;0 days 00:03:02.835798
8251;Estandar;Informacion;baja;2023-07-25 18:05:01.633399;2023-07-25 18:06:06.011901;0 days 00:01:04.378502
8252;Urgente;Informacion;alta;2023-07-25 18:09:17.266793;2023-07-25 18:10:18.356744;0 days 00:01:01.089951
8253;Normal;Informacion;media;2023-07-25 18:23:51.767451;2023-07-25 18:24:00.802499;0 days 00:00:09.035048
8254;Normal;Informacion;baja;2023-07-25 18:32:14.882037;2023-07-25 18:32:52.850251;0 days 00:00:37.968214
8255;Normal;Queja;media;2023-07-25 18:35:17.448227;2023-07-25 18:35:56.608570;0 days 00:00:39.160343
8256;Estandar;Falla;alta;2023-07-25 18:37:57.531972;2023-07-25 18:42:46.388639;0 days 00:04:48.856667
8257;Urgente;Informacion;baja;2023-07-25 18:46:44.724481;2023-07-25 18:47:46.343656;0 days 00:01:01.619175
8258;Normal;Queja;baja;2023-07-25 18:49:11.407641;2023-07-25 18:51:46.245045;0 days 00:02:34.837404
8259;Normal;Facturacion;media;2023-07-25 18:55:47.217918;2023-07-25 18:56:08.566434;0 days 00:00:21.348516
8260;Normal;Queja;media;2023-07-25 18:56:26.777964;2023-07-25 19:00:45.855447;0 days 00:04:19.077483
8261;Urgente;Queja;media;2023-07-25 19:02:21.589000;2023-07-25 19:04:24.385959;0 days 00:02:02.796959
8262;Estandar;Falla;baja;2023-07-25 19:04:06.375023;2023-07-25 19:06:34.373227;0 days 00:02:27.998204
8263;Urgente;Falla;alta;2023-07-25 19:04:46.347084;2023-07-25 19:05:24.719705;0 days 00:00:38.372621
8264;Urgente;Facturacion;baja;2023-07-25 19:04:49.728814;2023-07-25 19:06:34.988070;0 days 00:01:45.259256
8265;Estandar;Falla;baja;2023-07-25 19:06:38.564540;2023-07-25 19:07:23.714031;0 days 00:00:45.149491
8266;Urgente;Queja;baja;2023-07-25 19:09:35.624784;2023-07-25 19:12:05.247331;0 days 00:02:29.622547
