Sequence;Service_Level;Inquiry_type;piority;Time_opened;Time_closed;Duration
8477;Normal;Falla;alta;2023-07-26 10:28:36.409687;2023-07-26 10:31:00.838106;144.428419
8478;Estandar;Falla;alta;2023-07-26 10:31:27.889693;2023-07-26 10:33:17.137199;109.247506
8479;Normal;Facturacion;baja;2023-07-26 10:31:59.036622;2023-07-26 10:40:41.726220;522.689598
8480;Estandar;Queja;alta;2023-07-26 10:36:51.997646;2023-07-26 10:42:10.630224;318.632578
8481;Estandar;Informacion;media;2023-07-26 10:45:27.764929;2023-07-26 10:53:39.278053;491.513124
8482;Estandar;Falla;baja;2023-07-26 10:58:55.402406;2023-07-26 11:03:03.208301;247.805895
8483;Urgente;Falla;media;2023-07-26 11:01:10.727494;2023-07-26 11:01:44.853457;34.125963
8484;Estandar;Queja;media;2023-07-26 11:02:20.488152;2023-07-26 11:05:48.539203;208.051051
8485;Normal;Queja;baja;2023-07-26 11:02:57.431725;2023-07-26 11:05:34.128935;156.69721
8486;Estandar;Falla;baja;2023-07-26 11:23:50.677812;2023-07-26 11:24:13.732608;23.054796
8487;Normal;Falla;media;2023-07-26 11:29:08.876947;2023-07-26 11:35:35.217518;386.340571
8488;Normal;Facturacion;media;2023-07-26 11:34:34.835965;2023-07-26 11:40:26.835237;351.999272
8489;Estandar;Facturacion;baja;2023-07-26 11:47:36.211552;2023-07-26 11:52:00.168527;263.956975
8490;Normal;Queja;media;2023-07-26 11:50:34.163135;2023-07-26 11:55:27.769961;293.606826
8491;Estandar;Informacion;media;2023-07-26 11:51:12.970334;2023-07-26 11:51:16.468564;3.49823
8492;Normal;Falla;baja;2023-07-26 11:51:27.460000;2023-07-26 11:52:39.356742;71.896742
8493;Estandar;Informacion;media;2023-07-26 11:56:10.439759;2023-07-26 12:05:20.948988;550.509229
8494;Urgente;Informacion;media;2023-07-26 11:59:19.916014;2023-07-26 12:01:33.930141;134.014127
8495;Urgente;Falla;media;2023-07-26 12:15:28.208781;2023-07-26 12:15:38.034855;9.826074
8496;Urgente;Informacion;alta;2023-07-26 12:18:23.056672;2023-07-26 12:22:29.957832;246.90116
8497;Urgente;Queja;media;2023-07-26 12:21:10.568806;2023-07-26 12:21:51.945013;41.376207
8498;Normal;Falla;alta;2023-07-26 12:25:56.621198;2023-07-26 12:29:31.279844;214.658646
8499;Urgente;Informacion;media;2023-07-26 12:27:04.263357;2023-07-26 12:31:56.132834;291.869477
8500;Estandar;Facturacion;baja;2023-07-26 12:34:31.988604;2023-07-26 12:42:47.277303;495.288699
8501;Urgente;Falla;baja;2023-07-26 12:35:06.431491;2023-07-26 12:53:54.316783;1127.885292
8502;Normal;Queja;media;2023-07-26 12:40:12.704707;2023-07-26 12:41:37.730329;85.025622
8503;Normal;Facturacion;media;2023-07-26 12:44:20.937614;2023-07-26 12:51:46.797568;445.859954
8504;Normal;Facturacion;alta;2023-07-26 12:45:02.026735;2023-07-26 12:50:25.448074;323.421339
8505;Normal;Facturacion;media;2023-07-26 12:47:40.131942;2023-07-26 12:50:59.706336;199.574394
8506;Urgente;Queja;media;2023-07-26 12:51:34.770698;2023-07-26 12:53:30.848884;116.078186
8507;Urgente;Queja;media;2023-07-26 12:51:42.850745;2023-07-26 12:51:48.122258;5.271513
8508;Normal;Informacion;baja;2023-07-26 12:53:49.952127;2023-07-26 12:55:39.022365;109.070238
8509;Normal;Facturacion;baja;2023-07-26 12:54:05.097516;2023-07-26 12:54:50.146226;45.04871
8510;Normal;Informacion;baja;2023-07-26 12:54:58.026850;2023-07-26 12:55:02.744823;4.717973
8511;Normal;Facturacion;media;2023-07-26 12:59:29.716101;2023-07-26 13:01:48.433834;138.717733
8512;Normal;Informacion;alta;2023-07-26 13:03:32.867995;2023-07-26 13:11:23.031742;470.163747
8513;Urgente;Informacion;media;2023-07-26 13:19:19.582711;2023-07-26 13:25:58.342468;398.759757
8514;Normal;Informacion;media;2023-07-26 13:20:31.940341;2023-07-26 13:20:46.290222;14.349881
8515;Normal;Queja;media;2023-07-26 13:25:50.869535;2023-07-26 13:31:54.863225;363.99369
8516;Urgente;Facturacion;media;2023-07-26 13:29:25.019652;2023-07-26 13:29:36.713576;11.693924
8517;Urgente;Informacion;media;2023-07-26 13:30:30.286778;2023-07-26 13:38:58.091687;507.804909
8518;Estandar;Queja;baja;2023-07-26 13:32:08.009253;2023-07-26 13:34:45.742797;157.733544
8519;Estandar;Queja;alta;2023-07-26 13:32:47.574144;2023-07-26 13:35:35.422769;167.848625
8520;Estandar;Informacion;alta;2023-07-26 13:35:25.171526;2023-07-26 13:39:02.342464;217.170938
8521;Urgente;Queja;media;2023-07-26 13:36:32.644169;2023-07-26 13:37:47.028050;74.383881
8522;Estandar;Facturacion;baja;2023-07-26 13:41:25.500069;2023-07-26 13:45:59.204018;273.703949
8523;Normal;Queja;baja;2023-07-26 13:48:00.632136;2023-07-26 13:48:57.586976;56.95484
8524;Normal;Falla;media;2023-07-26 13:57:38.995348;2023-07-26 14:01:49.781707;250.786359
8525;Estandar;Informacion;alta;2023-07-26 13:59:53.329196;2023-07-26 13:59:56.453520;3.124324
8526;Urgente;Queja;alta;2023-07-26 14:01:13.439948;2023-07-26 14:02:41.530238;88.09029
8527;Urgente;Informacion;alta;2023-07-26 14:05:50.289326;2023-07-26 14:08:27.171040;156.881714
8528;Normal;Informacion;alta;2023-07-26 14:16:36.920194;2023-07-26 14:20:27.113307;230.193113
8529;Normal;Queja;media;2023-07-26 14:27:53.114568;2023-07-26 14:32:33.602611;280.488043
8530;Normal;Informacion;baja;2023-07-26 14:34:02.650052;2023-07-26 14:37:39.773461;217.123409
8531;Normal;Queja;baja;2023-07-26 14:41:04.629604;2023-07-26 14:45:10.122854;245.49325
8532;Urgente;Facturacion;alta;2023-07-26 14:45:07.594824;2023-07-26 14:52:36.890013;449.295189
8533;Estandar;Queja;alta;2023-07-26 14:53:27.956214;2023-07-26 15:08:41.081144;913.12493
8534;Urgente;Facturacion;baja;2023-07-26 15:04:03.052945;2023-07-26 15:07:55.073143;232.020198
8535;Urgente;Queja;baja;2023-07-26 15:10:57.701117;2023-07-26 15:11:41.519399;43.818282
8536;Estandar;Falla;media;2023-07-26 15:11:20.970538;2023-07-26 15:13:55.462020;154.491482
8537;Estandar;Queja;alta;2023-07-26 15:15:47.901966;2023-07-26 15:22:58.616783;430.714817
8538;Urgente;Queja;baja;2023-07-26 15:15:55.239182;2023-07-26 15:20:33.068810;277.829628
8539;Urgente;Facturacion;alta;2023-07-26 15:18:06.312754;2023-07-26 15:20:41.377890;155.065136
8540;Urgente;Queja;alta;2023-07-26 15:22:18.875377;2023-07-26 15:26:27.251977;248.3766
8541;Normal;Queja;baja;2023-07-26 15:24:06.147955;2023-07-26 15:26:17.813317;131.665362
8542;Urgente;Informacion;media;2023-07-26 15:27:50.517174;2023-07-26 15:33:07.390521;316.873347
8543;Normal;Facturacion;media;2023-07-26 15:30:20.512238;2023-07-26 15:35:35.502393;314.990155
8544;Urgente;Facturacion;baja;2023-07-26 15:30:43.041965;2023-07-26 15:35:28.058818;285.016853
8545;Normal;Queja;media;2023-07-26 15:35:23.750445;2023-07-26 15:36:33.446991;69.696546
8546;Urgente;Falla;baja;2023-07-26 15:44:27.529663;2023-07-26 15:44:57.956470;30.426807
8547;Estandar;Facturacion;media;2023-07-26 15:54:41.955762;2023-07-26 15:54:47.384829;5.429067
8548;Urgente;Falla;alta;2023-07-26 15:56:11.835469;2023-07-26 15:59:03.818054;171.982585
8549;Normal;Queja;media;2023-07-26 15:56:39.857696;2023-07-26 16:06:12.174604;572.316908
8550;Urgente;Queja;alta;2023-07-26 16:03:11.965084;2023-07-26 16:08:12.108762;300.143678
8551;Normal;Facturacion;alta;2023-07-26 16:12:16.309283;2023-07-26 16:19:39.183888;442.874605
8552;Estandar;Facturacion;media;2023-07-26 16:14:04.354128;2023-07-26 16:17:04.675160;180.321032
8553;Normal;Facturacion;baja;2023-07-26 16:23:03.585843;2023-07-26 16:25:33.540335;149.954492
8554;Estandar;Facturacion;baja;2023-07-26 16:29:00.233050;2023-07-26 16:29:49.644824;49.411774
8555;Urgente;Falla;alta;2023-07-26 16:32:00.032407;2023-07-26 16:41:52.903255;592.870848
8556;Normal;Falla;media;2023-07-26 16:42:34.844025;2023-07-26 16:42:55.501188;20.657163
8557;Normal;Facturacion;media;2023-07-26 16:49:10.338222;2023-07-26 16:55:43.237863;392.899641
8558;Normal;Falla;media;2023-07-26 16:52:11.996502;2023-07-26 16:55:51.995754;219.999252
8559;Estandar;Informacion;media;2023-07-26 16:57:33.577300;2023-07-26 17:01:54.224967;260.647667
8560;Urgente;Queja;media;2023-07-26 17:07:24.522487;2023-07-26 17:08:23.209296;58.686809
8561;Normal;Facturacion;media;2023-07-26 17:07:29.728017;2023-07-26 17:15:03.921218;454.193201
8562;Urgente;Falla;alta;2023-07-26 17:16:42.911384;2023-07-26 17:22:28.792544;345.88116
8563;Urgente;Informacion;baja;2023-07-26 17:16:51.399640;2023-07-26 17:17:52.844658;61.445018
8564;Normal;Informacion;media;2023-07-26 17:19:15.319570;2023-07-26 17:21:01.821279;106.501709
8565;Estandar;Informacion;media;2023-07-26 17:19:51.607250;2023-07-26 17:25:01.733365;310.126115
8566;Estandar;Facturacion;baja;2023-07-26 17:25:42.896783;2023-07-26 17:31:09.742218;326.845435
8567;Normal;Falla;media;2023-07-26 17:26:32.166892;2023-07-26 17:30:45.885507;253.718615
8568;Estandar;Facturacion;media;2023-07-26 17:26:46.251915;2023-07-26 17:33:34.260186;408.008271
8569;Normal;Queja;media;2023-07-26 17:28:48.321964;2023-07-26 17:34:42.508948;354.186984
8570;Urgente;Facturacion;alta;2023-07-26 17:29:04.559399;2023-07-26 17:34:09.610101;305.050702
8571;Normal;Informacion;alta;2023-07-26 17:35:32.304710;2023-07-26 17:41:30.785629;358.480919
8572;Estandar;Falla;media;2023-07-26 17:35:49.160752;2023-07-26 17:38:53.499592;184.33884
8573;Urgente;Queja;baja;2023-07-26 17:39:22.715232;2023-07-26 17:43:20.708308;237.993076
8574;Normal;Informacion;baja;2023-07-26 17:42:07.469609;2023-07-26 17:55:46.213039;818.74343
8575;Urgente;Informacion;baja;2023-07-26 17:42:36.254309;2023-07-26 17:51:06.536932;510.282623
8576;Estandar;Informacion;media;2023-07-26 17:48:58.363207;2023-07-26 17:55:22.538348;384.175141
8577;Normal;Falla;alta;2023-07-26 17:52:37.659257;2023-07-26 17:55:37.482820;179.823563
8578;Estandar;Informacion;media;2023-07-26 18:23:30.677663;2023-07-26 18:33:53.835323;623.15766
8579;Urgente;Falla;baja;2023-07-26 18:30:27.453864;2023-07-26 18:32:14.216305;106.762441
8580;Normal;Falla;baja;2023-07-26 18:44:14.584315;2023-07-26 18:49:57.296474;342.712159
8581;Urgente;Informacion;alta;2023-07-26 18:44:25.256031;2023-07-26 18:46:11.031226;105.775195
8582;Estandar;Informacion;media;2023-07-26 18:48:55.296500;2023-07-26 18:54:34.076917;338.780417
8583;Normal;Falla;baja;2023-07-26 18:50:06.607392;2023-07-26 19:02:11.599900;724.992508
8584;Normal;Queja;baja;2023-07-26 18:51:38.185925;2023-07-26 18:53:31.417687;113.231762
8585;Urgente;Falla;alta;2023-07-26 18:53:19.190198;2023-07-26 19:03:10.335249;591.145051
8586;Estandar;Queja;media;2023-07-26 18:54:23.478113;2023-07-26 18:59:19.257240;295.779127
8587;Estandar;Falla;media;2023-07-26 19:02:28.865684;2023-07-26 19:05:49.591064;200.72538
8588;Urgente;Facturacion;media;2023-07-26 19:03:40.993386;2023-07-26 19:07:58.373764;257.380378
8589;Urgente;Queja;media;2023-07-26 19:06:35.352182;2023-07-26 19:09:16.487108;161.134926
8590;Normal;Falla;alta;2023-07-26 19:07:30.069794;2023-07-26 19:14:08.778380;398.708586
8591;Estandar;Facturacion;media;2023-07-26 19:11:57.975082;2023-07-26 19:13:59.537458;121.562376
8592;Estandar;Queja;media;2023-07-26 19:14:09.288173;2023-07-26 19:20:10.905685;361.617512
8593;Estandar;Falla;baja;2023-07-26 19:20:53.011640;2023-07-26 19:40:08.757554;1155.745914
8594;Normal;Facturacion;media;2023-07-26 19:27:08.067824;2023-07-26 19:30:13.824685;185.756861
8595;Urgente;Informacion;baja;2023-07-26 19:27:15.876730;2023-07-26 19:44:46.658159;1050.781429
8596;Normal;Informacion;baja;2023-07-26 19:27:51.872270;2023-07-26 19:30:55.585527;183.713257
8597;Normal;Falla;media;2023-07-26 19:37:42.822464;2023-07-26 19:38:04.800061;21.977597
8598;Estandar;Queja;media;2023-07-26 19:46:08.667631;2023-07-26 19:46:53.445072;44.777441
8599;Estandar;Queja;alta;2023-07-26 19:46:36.719037;2023-07-26 19:47:35.275567;58.55653
8600;Estandar;Queja;media;2023-07-26 19:47:28.707839;2023-07-26 19:57:51.217561;622.509722
8601;Urgente;Facturacion;media;2023-07-26 19:48:21.435229;2023-07-26 19:49:47.589442;86.154213
8602;Normal;Informacion;baja;2023-07-26 20:00:20.884396;2023-07-26 20:04:16.033203;235.148807
8603;Urgente;Falla;baja;2023-07-26 20:15:51.350893;2023-07-26 20:16:51.718052;60.367159
8604;Urgente;Facturacion;alta;2023-07-26 20:20:42.194386;2023-07-26 20:22:13.378854;91.184468
8605;Estandar;Falla;baja;2023-07-26 20:24:01.534494;2023-07-26 20:27:38.378411;216.843917
8606;Normal;Informacion;alta;2023-07-26 20:32:31.530205;2023-07-26 20:34:50.911478;139.381273
8607;Normal;Falla;media;2023-07-26 20:34:30.586005;2023-07-26 20:37:20.404162;169.818157
8608;Estandar;Falla;alta;2023-07-26 20:36:57.831959;2023-07-26 20:45:15.484666;497.652707
8609;Normal;Queja;baja;2023-07-26 20:37:59.669357;2023-07-26 20:40:25.042153;145.372796
8610;Normal;Queja;baja;2023-07-26 20:38:40.776120;2023-07-26 20:45:17.942006;397.165886
8611;Normal;Informacion;alta;2023-07-26 20:39:44.026169;2023-07-26 20:42:09.777910;145.751741
8612;Estandar;Queja;media;2023-07-26 20:39:54.583290;2023-07-26 20:45:57.714996;363.131706
8613;Normal;Queja;alta;2023-07-26 20:49:05.181031;2023-07-26 20:54:28.933749;323.752718
8614;Normal;Informacion;alta;2023-07-26 20:51:02.236605;2023-07-26 20:52:23.491003;81.254398
8615;Normal;Queja;baja;2023-07-26 20:53:09.458210;2023-07-26 21:00:41.300069;451.841859
8616;Urgente;Queja;alta;2023-07-26 20:57:41.655772;2023-07-26 21:00:25.272778;163.617006
8617;Estandar;Facturacion;media;2023-07-26 21:05:06.119760;2023-07-26 21:11:38.216172;392.096412
8618;Urgente;Queja;media;2023-07-26 21:09:03.254117;2023-07-26 21:09:40.257082;37.002965
8619;Estandar;Facturacion;media;2023-07-26 21:12:05.530096;2023-07-26 21:15:56.012619;230.482523
8620;Normal;Falla;media;2023-07-26 21:16:42.088583;2023-07-26 21:17:29.671296;47.582713
8621;Estandar;Queja;baja;2023-07-26 21:21:56.428846;2023-07-26 21:23:09.382048;72.953202
8622;Normal;Informacion;alta;2023-07-26 21:22:43.291223;2023-07-26 21:26:27.756952;224.465729
8623;Urgente;Informacion;alta;2023-07-26 21:24:47.804347;2023-07-26 21:26:13.758302;85.953955
8624;Estandar;Informacion;alta;2023-07-26 21:27:23.230860;2023-07-26 21:44:54.007556;1050.776696
8625;Estandar;Facturacion;baja;2023-07-26 21:34:44.710441;2023-07-26 21:40:34.230816;349.520375
8626;Normal;Informacion;media;2023-07-26 21:34:49.584807;2023-07-26 21:39:46.186648;296.601841
8627;Normal;Falla;baja;2023-07-26 21:38:17.975934;2023-07-26 21:41:14.092320;176.116386
8628;Normal;Informacion;baja;2023-07-26 21:56:42.148356;2023-07-26 21:59:26.001975;163.853619
8629;Estandar;Falla;media;2023-07-26 21:59:11.422660;2023-07-26 21:59:25.901984;14.479324
8630;Urgente;Falla;alta;2023-07-26 21:59:52.596704;2023-07-26 22:06:31.900066;399.303362
8631;Urgente;Falla;baja;2023-07-26 22:07:50.744153;2023-07-26 22:10:05.146592;134.402439
8632;Estandar;Informacion;baja;2023-07-26 22:16:40.178803;2023-07-26 22:18:16.216373;96.03757
8633;Estandar;Informacion;alta;2023-07-26 22:22:19.378294;2023-07-26 22:25:12.716212;173.337918
8634;Normal;Facturacion;media;2023-07-26 22:28:53.014863;2023-07-26 22:34:49.522250;356.507387
8635;Urgente;Queja;alta;2023-07-26 22:31:25.617619;2023-07-26 22:35:09.747062;224.129443
8636;Urgente;Falla;media;2023-07-26 22:32:17.478715;2023-07-26 22:42:30.159398;612.680683
8637;Estandar;Informacion;baja;2023-07-26 22:33:09.927252;2023-07-26 22:39:42.745599;392.818347
8638;Estandar;Queja;media;2023-07-26 22:40:41.777570;2023-07-26 22:43:42.000204;180.222634
8639;Normal;Facturacion;alta;2023-07-26 22:40:49.247382;2023-07-26 22:41:50.020630;60.773248
8640;Estandar;Falla;alta;2023-07-26 22:47:58.995875;2023-07-26 22:52:01.939846;242.943971
8641;Estandar;Queja;baja;2023-07-26 22:54:13.199887;2023-07-26 22:54:49.122733;35.922846
8642;Estandar;Facturacion;baja;2023-07-26 22:59:19.697910;2023-07-26 23:07:12.806333;473.108423
8643;Urgente;Informacion;alta;2023-07-26 23:04:01.117491;2023-07-26 23:06:32.416808;151.299317
8644;Normal;Facturacion;alta;2023-07-26 23:04:13.586569;2023-07-26 23:05:33.950550;80.363981
8645;Normal;Queja;media;2023-07-26 23:06:00.955488;2023-07-26 23:06:36.949098;35.99361
8646;Estandar;Informacion;alta;2023-07-26 23:12:50.562511;2023-07-26 23:17:51.378340;300.815829
8647;Normal;Queja;alta;2023-07-26 23:18:34.113521;2023-07-26 23:24:41.408942;367.295421
8648;Estandar;Informacion;baja;2023-07-26 23:20:56.995893;2023-07-26 23:28:26.163831;449.167938
8649;Normal;Queja;media;2023-07-26 23:35:48.206901;2023-07-26 23:37:21.439312;93.232411
8650;Urgente;Informacion;media;2023-07-26 23:36:38.745172;2023-07-26 23:37:24.767024;46.021852
8651;Normal;Falla;baja;2023-07-26 23:38:53.172904;2023-07-26 23:42:44.003312;230.830408
8652;Normal;Queja;baja;2023-07-26 23:45:57.001724;2023-07-26 23:51:30.868971;333.867247
8653;Urgente;Informacion;baja;2023-07-26 23:50:35.239404;2023-07-26 23:59:56.010213;560.770809
8654;Estandar;Queja;baja;2023-07-26 23:59:34.747083;2023-07-27 00:04:01.541799;266.794716
8655;Normal;Queja;alta;2023-07-27 00:05:00.984204;2023-07-27 00:18:36.818795;815.834591
8656;Urgente;Informacion;media;2023-07-27 00:15:03.083399;2023-07-27 00:20:04.480907;301.397508
8657;Normal;Falla;media;2023-07-27 00:18:47.738431;2023-07-27 00:30:42.809103;715.070672
8658;Urgente;Informacion;media;2023-07-27 00:26:39.832225;2023-07-27 00:29:40.952042;181.119817
8659;Normal;Facturacion;baja;2023-07-27 00:31:12.992972;2023-07-27 00:35:47.965946;274.972974
8660;Estandar;Facturacion;baja;2023-07-27 00:33:13.081216;2023-07-27 00:39:53.254512;400.173296
8661;Estandar;Queja;baja;2023-07-27 00:39:27.439818;2023-07-27 00:40:03.126125;35.686307
8662;Normal;Informacion;alta;2023-07-27 00:44:09.569654;2023-07-27 00:47:56.941622;227.371968
8663;Urgente;Queja;alta;2023-07-27 00:45:01.592653;2023-07-27 00:52:58.850544;477.257891
8664;Normal;Queja;alta;2023-07-27 00:50:09.952392;2023-07-27 00:51:15.639544;65.687152
8665;Urgente;Queja;baja;2023-07-27 00:53:45.653468;2023-07-27 00:57:54.376913;248.723445
8666;Urgente;Queja;alta;2023-07-27 00:54:16.179053;2023-07-27 00:55:33.937441;77.758388
8667;Urgente;Falla;baja;2023-07-27 00:56:43.570164;2023-07-27 01:01:20.188431;276.618267
8668;Estandar;Facturacion;alta;2023-07-27 01:02:35.565795;2023-07-27 01:17:26.296805;890.73101
8669;Estandar;Queja;media;2023-07-27 01:14:42.974925;2023-07-27 01:18:29.691396;226.716471
8670;Normal;Falla;media;2023-07-27 01:22:28.038241;2023-07-27 01:22:41.371101;13.33286
8671;Normal;Queja;baja;2023-07-27 01:23:03.054926;2023-07-27 01:26:04.185384;181.130458
8672;Urgente;Falla;media;2023-07-27 01:24:41.872123;2023-07-27 01:35:09.871496;627.999373
8673;Urgente;Informacion;baja;2023-07-27 01:30:19.262720;2023-07-27 01:38:19.638941;480.376221
8674;Normal;Facturacion;media;2023-07-27 01:32:33.113669;2023-07-27 01:35:00.801092;147.687423
8675;Urgente;Informacion;alta;2023-07-27 01:40:46.465411;2023-07-27 01:41:44.555328;58.089917
8676;Estandar;Queja;baja;2023-07-27 01:44:04.512655;2023-07-27 01:52:22.291951;497.779296
8677;Normal;Informacion;baja;2023-07-27 01:45:48.637555;2023-07-27 01:54:54.522275;545.88472
8678;Urgente;Facturacion;alta;2023-07-27 01:49:26.628264;2023-07-27 01:49:56.068035;29.439771
8679;Normal;Queja;media;2023-07-27 01:55:53.499164;2023-07-27 01:58:42.606966;169.107802
8680;Urgente;Informacion;alta;2023-07-27 02:00:37.994562;2023-07-27 02:05:31.191374;293.196812
8681;Normal;Falla;alta;2023-07-27 02:03:31.607959;2023-07-27 02:10:03.280525;391.672566
8682;Normal;Falla;alta;2023-07-27 02:05:24.778891;2023-07-27 02:10:09.220027;284.441136
8683;Estandar;Informacion;baja;2023-07-27 02:07:27.259982;2023-07-27 02:09:24.374217;117.114235
8684;Urgente;Queja;media;2023-07-27 02:10:27.618110;2023-07-27 02:10:45.063238;17.445128
8685;Estandar;Informacion;media;2023-07-27 02:14:13.688520;2023-07-27 02:25:35.051983;681.363463
8686;Normal;Falla;media;2023-07-27 02:16:23.831035;2023-07-27 02:24:41.228288;497.397253
8687;Estandar;Falla;media;2023-07-27 02:24:58.390474;2023-07-27 02:27:47.424318;169.033844
8688;Normal;Queja;media;2023-07-27 02:28:53.002554;2023-07-27 02:29:03.900020;10.897466
8689;Urgente;Facturacion;media;2023-07-27 02:34:26.378176;2023-07-27 02:38:27.814249;241.436073
8690;Estandar;Facturacion;media;2023-07-27 02:39:17.566200;2023-07-27 02:41:15.500129;117.933929
8691;Estandar;Facturacion;media;2023-07-27 02:43:48.215892;2023-07-27 02:48:58.888168;310.672276
8692;Estandar;Facturacion;alta;2023-07-27 02:49:43.882619;2023-07-27 02:49:53.494415;9.611796
8693;Urgente;Falla;alta;2023-07-27 02:50:56.276362;2023-07-27 02:51:19.306691;23.030329
8694;Normal;Informacion;alta;2023-07-27 02:52:42.325988;2023-07-27 02:57:01.764086;259.438098
8695;Normal;Facturacion;alta;2023-07-27 02:54:14.687449;2023-07-27 02:59:52.070357;337.382908
8696;Normal;Informacion;baja;2023-07-27 02:58:47.215023;2023-07-27 03:00:06.986670;79.771647
8697;Estandar;Informacion;media;2023-07-27 02:59:44.388172;2023-07-27 03:04:30.127218;285.739046
8698;Normal;Facturacion;alta;2023-07-27 03:12:54.457845;2023-07-27 03:17:23.443364;268.985519
